date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:11	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:15%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhat-makes-central-park-2-gurgaon-a-premier-investment-choice%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed.23c9cc8.delayed	(from https://www.centralpark.in/blog/what-makes-central-park-2-gurgaon-a-premier-investment-choice/)
16:30:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:15%20GMT	https://www.centralpark.in/blog/?p=779	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexc61a.html	(from https://www.centralpark.in/blog/what-makes-central-park-2-gurgaon-a-premier-investment-choice/)
16:30:11	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:16%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhat-makes-central-park-2-gurgaon-a-premier-investment-choice%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed2af0	(from https://www.centralpark.in/blog/what-makes-central-park-2-gurgaon-a-premier-investment-choice/)
16:30:11	318/318	---M--	403	error ('Forbidden')	text/html	date:Sat,%2025%20Oct%202025%2010:59:17%20GMT	https://www.centralpark.in/blog/xmlrpc.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/xmlrpc.php	(from https://www.centralpark.in/blog/what-makes-central-park-2-gurgaon-a-premier-investment-choice/)
16:30:12	2981/2981	---M--	200	added ('OK')	text/javascript	date:Tue,%2024%20May%202022%2019:52:27%20GMT	https://www.centralpark.in/blog/wp-includes/js/comment-reply.min.js?ver=e91f516581b80ba88ae1df0bf8802a7f	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-includes/js/comment-reply.min521e.js	(from https://www.centralpark.in/blog/what-makes-central-park-2-gurgaon-a-premier-investment-choice/)
16:30:13	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:18%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhere-to-spot-the-most-promising-new-launch-projects-in-gurgaon%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed3ee6	(from https://www.centralpark.in/blog/where-to-spot-the-most-promising-new-launch-projects-in-gurgaon/)
16:30:13	85073/85073	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/category/latest-post/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/category/latest-post/feed/index.html	(from https://www.centralpark.in/blog/category/latest-post/)
16:30:13	966/966	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/where-to-spot-the-most-promising-new-launch-projects-in-gurgaon/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/where-to-spot-the-most-promising-new-launch-projects-in-gurgaon/feed/index.html	(from https://www.centralpark.in/blog/where-to-spot-the-most-promising-new-launch-projects-in-gurgaon/)
16:30:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:19%20GMT	https://www.centralpark.in/blog/?p=781	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index4aec.html	(from https://www.centralpark.in/blog/where-to-spot-the-most-promising-new-launch-projects-in-gurgaon/)
16:30:14	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:19%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhere-to-spot-the-most-promising-new-launch-projects-in-gurgaon%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedbf77	(from https://www.centralpark.in/blog/where-to-spot-the-most-promising-new-launch-projects-in-gurgaon/)
16:30:14	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:19%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fgurgaons-trusted-companies-for-luxury-property-investment-in-2025%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed35fd	(from https://www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/)
16:30:15	977/977	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/feed/index.html	(from https://www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/)
16:30:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:20%20GMT	https://www.centralpark.in/blog/?p=776	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexb63e.html	(from https://www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/)
16:30:15	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:20%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fgurgaons-trusted-companies-for-luxury-property-investment-in-2025%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed39f4	(from https://www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/)
16:30:16	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:21%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Flong-term-investment-value-in-central-parks-residential-developments%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed9829	(from https://www.centralpark.in/blog/long-term-investment-value-in-central-parks-residential-developments/)
16:30:16	116140/116140	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:59:21%20GMT	https://www.centralpark.in/blog/central-park-2-3-gurgaon/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/central-park-2-3-gurgaon/index.html	(from https://www.centralpark.in/blog/gurgaons-trusted-companies-for-luxury-property-investment-in-2025/)
16:30:16	989/989	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/long-term-investment-value-in-central-parks-residential-developments/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/long-term-investment-value-in-central-parks-residential-developments/feed/index.html	(from https://www.centralpark.in/blog/long-term-investment-value-in-central-parks-residential-developments/)
16:30:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:21%20GMT	https://www.centralpark.in/blog/?p=767	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexf66f.html	(from https://www.centralpark.in/blog/long-term-investment-value-in-central-parks-residential-developments/)
16:30:17	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:22%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Flong-term-investment-value-in-central-parks-residential-developments%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed1ba5	(from https://www.centralpark.in/blog/long-term-investment-value-in-central-parks-residential-developments/)
16:30:18	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:23%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhich-sectors-in-gurgaon-offer-the-most-structured-residential-growth%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed25ea	(from https://www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/)
16:30:18	991/991	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/feed/index.html	(from https://www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/)
16:30:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:23%20GMT	https://www.centralpark.in/blog/?p=762	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index272e.html	(from https://www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/)
16:30:18	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:23%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fwhich-sectors-in-gurgaon-offer-the-most-structured-residential-growth%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed4c82	(from https://www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/)
16:30:19	116667/116667	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:59:24%20GMT	https://www.centralpark.in/blog/experience-the-luxury-lifestyle-at-central-park-gurgaon/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/experience-the-luxury-lifestyle-at-central-park-gurgaon/index.html	(from https://www.centralpark.in/blog/which-sectors-in-gurgaon-offer-the-most-structured-residential-growth/)
16:30:19	1007/1007	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/identifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/identifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation/feed/index.html	(from https://www.centralpark.in/blog/identifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation/)
16:30:19	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:24%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fidentifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed6d53	(from https://www.centralpark.in/blog/identifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation/)
16:30:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:25%20GMT	https://www.centralpark.in/blog/?p=759	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexdc17.html	(from https://www.centralpark.in/blog/identifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation/)
16:30:20	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:25%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fidentifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed7cb9	(from https://www.centralpark.in/blog/identifying-the-best-property-to-invest-in-gurgaon-a-practical-evaluation/)
16:30:21	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:26%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fbuy-your-dream-luxury-apartment-in-gurgaon%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed9e65	(from https://www.centralpark.in/blog/buy-your-dream-luxury-apartment-in-gurgaon/)
16:30:21	882/882	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/buy-your-dream-luxury-apartment-in-gurgaon/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/buy-your-dream-luxury-apartment-in-gurgaon/feed/index.html	(from https://www.centralpark.in/blog/buy-your-dream-luxury-apartment-in-gurgaon/)
16:30:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:27%20GMT	https://www.centralpark.in/blog/?p=755	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexb8e9.html	(from https://www.centralpark.in/blog/buy-your-dream-luxury-apartment-in-gurgaon/)
16:30:22	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:27%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fbuy-your-dream-luxury-apartment-in-gurgaon%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed0cab	(from https://www.centralpark.in/blog/buy-your-dream-luxury-apartment-in-gurgaon/)
16:30:23	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:28%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fthinking-of-buying-a-luxury-apartment-in-gurgaon-act-now%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed5e52	(from https://www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/)
16:30:23	940/940	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/feed/index.html	(from https://www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/)
16:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:28%20GMT	https://www.centralpark.in/blog/?p=752	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index313f.html	(from https://www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/)
16:30:24	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:29%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fthinking-of-buying-a-luxury-apartment-in-gurgaon-act-now%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed7e03	(from https://www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/)
16:30:25	117316/117316	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:59:30%20GMT	https://www.centralpark.in/blog/top-5-most-luxurious-apartments-in-gurgaon/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/top-5-most-luxurious-apartments-in-gurgaon/index.html	(from https://www.centralpark.in/blog/thinking-of-buying-a-luxury-apartment-in-gurgaon-act-now/)
16:30:25	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:30%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fbest-property-to-invest-in-gurgaon-2%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedb2a6	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon-2/)
16:30:25	899/899	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon-2/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/best-property-to-invest-in-gurgaon-2/feed/index.html	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon-2/)
16:30:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:30%20GMT	https://www.centralpark.in/blog/?p=748	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/indexa8fe.html	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon-2/)
16:30:25	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:30%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fbest-property-to-invest-in-gurgaon-2%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedffb8	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon-2/)
16:30:26	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:31%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fbest-property-to-invest-in-gurgaon%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed9837	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon/)
16:30:27	894/894	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/best-property-to-invest-in-gurgaon/feed/index.html	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon/)
16:30:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:32%20GMT	https://www.centralpark.in/blog/?p=744	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index664b.html	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon/)
16:30:27	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:32%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2Fbest-property-to-invest-in-gurgaon%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed5939	(from https://www.centralpark.in/blog/best-property-to-invest-in-gurgaon/)
16:30:28	118/118	---MC-	401	error ('Unauthorized')	application/json	date:Sat,%2025%20Oct%202025%2010:59:33%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2F5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025%2F	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embedebcf	(from https://www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/)
16:30:28	966/966	---MC-	200	added ('OK')	application/rss+xml	etag:%22427590eb294d98fd1f28921f95fbeadb%22	https://www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/feed/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/feed/index.html	(from https://www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/)
16:30:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Oct%202025%2010:59:34%20GMT	https://www.centralpark.in/blog/?p=739	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/index5e3b.html	(from https://www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/)
16:30:29	177/177	---MC-	401	error ('Unauthorized')	text/xml	date:Sat,%2025%20Oct%202025%2010:59:34%20GMT	https://www.centralpark.in/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.centralpark.in%2Fblog%2F5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025%2F&format=xml	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/wp-json/oembed/1.0/embed64aa	(from https://www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/)
16:30:33	116634/116634	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:59:35%20GMT	https://www.centralpark.in/blog/central-park-flower-valley-gurgaon/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/blog/central-park-flower-valley-gurgaon/index.html	(from https://www.centralpark.in/blog/5-best-properties-to-invest-in-gurgaon-for-high-returns-in-2025/)
16:30:34	521596/521596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Site-Plan---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Site-Plan---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:34	342976/342976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Tower-J-(A)---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Tower-J-(A)---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:34	324747/324747	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Tower-J-(B)---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Tower-J-(B)---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:34	465131/465131	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Tower-J-(C)---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Tower-J-(C)---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:35	262700/262700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Tower-J-Elevation-Section---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Tower-J-Elevation-Section---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:35	282295/282295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Tower-J---Section-&-Elevation---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Tower-J---Section-&-Elevation---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:35	527388/527388	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/EWS---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/EWS---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:35	276009/276009	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/EWS---Section-Elevation---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/EWS---Section-Elevation---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:36	404597/404597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Upper-Basement-2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Upper-Basement-2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:36	167018/167018	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:55%20GMT	https://www.centralpark.in/images/floorplan19/Lower-Basement-2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Lower-Basement-2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:36	318762/318762	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Community-Building---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Community-Building---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:36	505259/505259	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Convenient-Shopping---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Convenient-Shopping---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:36	241608/241608	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:37:56%20GMT	https://www.centralpark.in/images/floorplan19/Landscape-Plan---2019.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan19/Landscape-Plan---2019.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:37	368266/368266	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:11:23%20GMT	https://www.centralpark.in/images/floorplan22/Site-Plan.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan22/Site-Plan.jpg	(from https://www.centralpark.in/building-plan.php)
16:30:37	173347/173347	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2008:11:23%20GMT	https://www.centralpark.in/images/floorplan22/Site-Plan-with-Services.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/floorplan22/Site-Plan-with-Services.jpg	(from https://www.centralpark.in/building-plan.php)
